Date,Open,High,Low,Close,Volume,% Change,MM_7,MM_15,Delta_MM,Raised,Next Raised
2024-05-28 00:00:00+00:00,69392.1953125,69514.640625,67227.15625,68296.21875,32722265965,-1.5827408107827234,68721.83035714286,67730.69661458333,991.1337425595266,0,0.0
2024-05-29 00:00:00+00:00,68296.3515625,68852.4609375,67101.4921875,67578.09375,26707072906,-1.051485738366742,68501.22433035714,68132.38359375,368.84073660714785,0,1.0
2024-05-30 00:00:00+00:00,67576.0859375,69500.5390625,67118.078125,68364.9921875,29509712534,1.1644282841286824,68563.42857142857,68272.21692708334,291.21164434522507,1,0.0
2024-05-31 00:00:00+00:00,68362.515625,68999.5625,66633.421875,67491.4140625,27387283769,-1.2778150001159894,68415.61607142857,68422.87239583333,-7.256324404763291,0,1.0
2024-06-01 00:00:00+00:00,67489.609375,67839.765625,67386.1953125,67706.9375,11641495604,0.31933460054698326,68192.90066964286,68466.54322916667,-273.64255952381063,1,1.0
2024-06-02 00:00:00+00:00,67710.2734375,68409.1640625,67315.5234375,67751.6015625,17110588415,0.06596674454519835,68083.40178571429,68520.59635416667,-437.19456845238165,1,1.0
2024-06-03 00:00:00+00:00,67753.8984375,70230.8203125,67589.8359375,68804.78125,32401285324,1.5544720172089965,67999.1484375,68689.02395833333,-689.8755208333314,1,1.0
2024-06-04 00:00:00+00:00,68804.5703125,71047.40625,68564.640625,70567.765625,33149696545,2.5622992224831664,68323.65513392857,68630.32864583333,-306.6735119047662,1,1.0
2024-06-05 00:00:00+00:00,70568.3515625,71735.4140625,70390.7109375,71082.8203125,32810771409,0.7298724608017615,68824.33035714286,68693.41458333333,130.91577380952367,1,0.0
2024-06-06 00:00:00+00:00,71082.84375,71625.734375,70119.125,70757.1640625,25223152007,-0.4581363662391591,69166.06919642857,68802.403125,363.6660714285681,0,0.0
2024-06-07 00:00:00+00:00,70759.1875,71907.8515625,68507.2578125,69342.5859375,36188381096,-1.999201273457618,69430.52232142857,68896.6046875,533.9176339285623,0,0.0
2024-06-08 00:00:00+00:00,69324.1796875,69533.3203125,69210.7421875,69305.7734375,14262185861,-0.05308786729295578,69658.92745535714,68948.5828125,710.3446428571478,0,1.0
2024-06-09 00:00:00+00:00,69297.4921875,69817.5234375,69160.84375,69647.9921875,13534028500,0.49378101278765296,69929.84040178571,68974.05260416666,955.7877976190503,1,0.0
2024-06-10 00:00:00+00:00,69644.3125,70146.0703125,69232.421875,69512.28125,20597699541,-0.194852619921404,70030.91183035714,69040.33177083333,990.5800595238106,0,0.0
2024-06-11 00:00:00+00:00,69508.078125,69549.4140625,66123.6015625,67332.03125,37116136345,-3.136496113771259,69568.6640625,68902.83020833334,665.8338541666599,0,1.0
2024-06-12 00:00:00+00:00,67321.375,69977.890625,66902.453125,68241.1875,34497940694,1.3502581655740586,69162.71651785714,68899.16145833333,263.55505952381645,1,0.0
2024-06-13 00:00:00+00:00,68243.1015625,68365.78125,66304.5625,66756.3984375,28955204146,-2.1757960505889518,68591.17857142857,68844.38177083334,-253.20319940477202,0,0.0
2024-06-14 00:00:00+00:00,66747.5703125,67294.6484375,65056.89453125,66011.09375,27403884779,-1.1164543099157487,68115.25111607143,68687.45520833334,-572.2040922619053,0,1.0
2024-06-15 00:00:00+00:00,66006.7421875,66402.1875,65871.7734375,66191.0,14121265576,0.27253941690672523,67670.28348214286,68600.7609375,-930.4774553571478,1,1.0
2024-06-16 00:00:00+00:00,66189.359375,66894.84375,66018.25,66639.046875,13281140541,0.6768999939568809,67240.43415178571,68529.56822916666,-1289.1340773809497,1,0.0
2024-06-17 00:00:00+00:00,66636.515625,67188.3203125,65094.96484375,66490.296875,30006354476,-0.22321747830370553,66808.72209821429,68445.48125,-1636.7591517857072,0,0.0
2024-06-18 00:00:00+00:00,66490.9765625,66556.703125,64066.95703125,65140.74609375,39481285950,-2.029695827328193,66495.68136160714,68201.21223958333,-1705.5308779761835,0,0.0
2024-06-19 00:00:00+00:00,65146.66015625,65695.3515625,64693.30078125,64960.296875,21103423504,-0.27701435671353414,66026.98270089286,67827.38098958334,-1800.398288690485,0,0.0
2024-06-20 00:00:00+00:00,64960.296875,66438.9609375,64547.84765625,64828.65625,25641109124,-0.202647819256907,65751.59095982143,67410.43671875,-1658.845758928568,0,0.0
2024-06-21 00:00:00+00:00,64837.98828125,65007.546875,63378.89453125,64096.19921875,26188171739,-1.1298352821403679,65478.03459821428,66966.37239583333,-1488.337797619046,0,1.0
2024-06-22 00:00:00+00:00,64113.86328125,64475.46875,63929.7578125,64252.578125,9858198793,0.24397531859308152,65201.1171875,66627.03854166667,-1425.9213541666686,1,0.0
2024-06-23 00:00:00+00:00,64248.96484375,64491.703125,63180.796875,63180.796875,11170471802,-1.668075089399379,64707.08147321428,66218.70677083333,-1511.6252976190517,0,0.0
2024-06-24 00:00:00+00:00,63173.3515625,63292.52734375,58601.69921875,60277.4140625,43152133651,-4.595356431233677,63819.52678571428,65594.0015625,-1774.4747767857116,0,1.0
2024-06-25 00:00:00+00:00,60266.28125,62258.26171875,60239.75,61804.640625,29201215431,2.5336630415439876,63342.94029017857,65080.158854166664,-1737.2185639880918,1,0.0
2024-06-26 00:00:00+00:00,61789.67578125,62434.13671875,60695.1875,60811.27734375,22506003064,-1.6072632592061153,62750.22321428572,64645.44192708333,-1895.218712797614,0,1.0
2024-06-27 00:00:00+00:00,60811.2265625,62293.86328125,60585.33203125,61604.80078125,21231745045,1.3048951973404943,62289.67243303572,64203.01614583333,-1913.343712797614,1,0.0
2024-06-28 00:00:00+00:00,61612.8046875,62126.09765625,59985.40234375,60320.13671875,24952866877,-2.0853310881755127,61750.23493303572,63773.93203125,-2023.6970982142811,0,1.0
2024-06-29 00:00:00+00:00,60319.875,61097.62109375,60300.96484375,60887.37890625,12652903396,0.9403861104374522,61269.4921875,63432.35104166667,-2162.8588541666686,1,1.0
2024-06-30 00:00:00+00:00,60888.4453125,62892.828125,60632.94921875,62678.29296875,17333226409,2.9413551620566913,61197.70591517857,63198.170572916664,-2000.4646577380918,1,1.0
2024-07-01 00:00:00+00:00,62673.60546875,63777.2265625,62495.51171875,62851.98046875,25468379421,0.2771094932125795,61565.50111607143,62945.699479166666,-1380.1983630952382,1,0.0
2024-07-02 00:00:00+00:00,62844.41015625,63203.359375,61752.74609375,62029.015625,20151616992,-1.3093697885290578,61597.5546875,62648.28072916667,-1050.7260416666686,0,0.0
2024-07-03 00:00:00+00:00,62034.33203125,62187.703125,59419.38671875,60173.921875,29756701685,-2.990687070088416,61506.50390625,62317.15911458333,-810.6552083333299,0,0.0
2024-07-04 00:00:00+00:00,60147.13671875,60399.67578125,56777.8046875,56977.703125,41149609230,-5.311634426354228,60845.489955357145,61784.98619791667,-939.4962425595222,0,0.0
2024-07-05 00:00:00+00:00,57022.80859375,57497.15234375,53717.375,56662.375,55417544033,-0.5534237213954074,60322.95256696428,61240.56744791667,-917.6148809523875,0,1.0
2024-07-06 00:00:00+00:00,56659.07421875,58472.546875,56038.9609375,58303.5390625,20610320577,2.896391234041995,59953.83258928572,60854.39010416667,-900.5575148809512,1,0.0
2024-07-07 00:00:00+00:00,58239.4296875,58371.12109375,55793.32421875,55849.109375,20553359505,-4.20974391429122,58978.23493303572,60294.158854166664,-1315.9239211309468,0,1.0
2024-07-08 00:00:00+00:00,55849.57421875,58131.3359375,54321.01953125,56705.09765625,39766159899,1.5326802715911692,58100.10881696428,59862.445572916666,-1762.336755952383,1,1.0
2024-07-09 00:00:00+00:00,56704.59765625,58239.1953125,56316.875,58009.2265625,27849512607,2.299844211812685,57525.853236607145,59711.233072916664,-2185.3798363095193,1,0.0
2024-07-10 00:00:00+00:00,58033.8828125,59359.43359375,57178.4140625,57742.49609375,26175260526,-0.4598069730556098,57178.50669642857,59440.4234375,-2261.916741071429,0,0.0
2024-07-11 00:00:00+00:00,57729.890625,59299.43359375,57120.37890625,57344.9140625,28707803842,-0.6885432015347748,57230.96540178572,59209.33255208333,-1978.367150297614,0,1.0
2024-07-12 00:00:00+00:00,57341.1953125,58532.5546875,56590.17578125,57899.46484375,25604805221,0.9670444019596935,57407.69252232143,58962.31015625,-1554.617633928574,1,1.0
2024-07-13 00:00:00+00:00,57908.73828125,59787.078125,57796.44140625,59231.953125,17080061806,2.3013827240820017,57540.32310267857,58889.76458333333,-1349.4414806547575,1,1.0
2024-07-14 00:00:00+00:00,59225.25,61329.52734375,59225.25,60787.79296875,22223416061,2.6266900915231206,58245.849330357145,58883.12552083333,-637.2761904761865,1,1.0
2024-07-15 00:00:00+00:00,60815.45703125,64870.15234375,60704.9296875,64870.15234375,38094526099,6.715755212726138,59412.28571428572,59029.24947916667,383.0362351190488,1,1.0
2024-07-16 00:00:00+00:00,64784.41796875,65354.33984375,62487.96875,65097.1484375,41617346768,0.3499237870556282,60424.845982142855,59178.92734375,1245.9186383928536,1,0.0
2024-07-17 00:00:00+00:00,65091.83203125,66066.734375,63896.0859375,64118.79296875,32525071311,-1.502916014346345,61335.74553571428,59318.245833333334,2017.4997023809483,0,0.0
2024-07-18 00:00:00+00:00,64104.73828125,65104.66015625,63246.1640625,63974.06640625,27239305337,-0.22571629283560934,62282.767299107145,59571.58880208333,2711.178497023815,0,1.0
2024-07-19 00:00:00+00:00,63972.32421875,67442.640625,63329.34375,66710.15625,37003855410,4.2768734230136385,63541.4375,60220.41901041667,3321.01848958333,1,1.0
2024-07-20 00:00:00+00:00,66709.921875,67610.734375,66299.6171875,67163.6484375,19029581250,0.6797948213470129,64674.536830357145,60920.50390625,3754.032924107145,1,1.0
2024-07-21 00:00:00+00:00,67164.9140625,68372.90625,65842.296875,68154.5234375,26652190004,1.4753144342986024,65726.92689732143,61577.23619791667,4149.690699404768,1,0.0
2024-07-22 00:00:00+00:00,68152.9765625,68480.0625,66611.296875,67585.25,42649109453,-0.835268752223095,66114.79799107143,62359.64557291667,3755.1524181547647,0,0.0
2024-07-23 00:00:00+00:00,67584.8046875,67779.015625,65484.4609375,65927.671875,35605668666,-2.452573786440093,66233.44419642857,62974.48385416667,3258.9603422618966,0,0.0
2024-07-24 00:00:00+00:00,65927.859375,67113.984375,65146.99609375,65372.1328125,27470942309,-0.8426492953570563,66412.49274553571,63465.34427083333,2947.1484747023787,0,1.0
2024-07-25 00:00:00+00:00,65375.875,66112.421875,63473.47265625,65777.2265625,38315761670,0.619673448871394,66670.08705357143,64000.99296875,2669.0940848214377,1,1.0
2024-07-26 00:00:00+00:00,65771.8125,68207.6015625,65743.765625,67912.0625,30488630457,3.2455548053117234,66841.78794642857,64705.46953125,2136.318415178568,1,0.0
2024-07-27 00:00:00+00:00,67911.8125,69398.5078125,66705.21875,67813.3359375,34691905492,-0.14537411892032726,66934.60044642857,65366.394270833334,1568.206175595231,0,1.0
2024-07-28 00:00:00+00:00,67808.65625,68301.8515625,67085.828125,68255.8671875,18043166945,0.6525726007755361,66949.078125,65967.98854166667,981.0895833333343,1,0.0
2024-07-29 00:00:00+00:00,68259.0546875,69987.5390625,66532.59375,66819.9140625,40780682628,-2.1037797689324123,66839.74441964286,66370.12994791666,469.6144717261923,0,0.0
2024-07-30 00:00:00+00:00,66819.0546875,66987.671875,65323.19140625,66201.015625,31380492109,-0.9262185475442442,66878.79352678571,66458.85416666667,419.9393601190386,0,0.0
2024-07-31 00:00:00+00:00,66201.2734375,66810.2109375,64532.046875,64619.25,31292785994,-2.3893373992326827,66771.23883928571,66426.99427083334,344.24456845237,0,1.0
2024-08-01 00:00:00+00:00,64625.83984375,65593.2421875,62248.94140625,65357.5,40975554494,1.1424614182306447,66711.27790178571,66509.57473958333,201.70316220237873,1,0.0
2024-08-02 00:00:00+00:00,65353.5,65523.22265625,61184.89453125,61415.06640625,43060875727,-6.032105869640059,65783.13560267857,66338.97473958334,-555.8391369047749,0,0.0
2024-08-03 00:00:00+00:00,61414.80859375,62148.37109375,59836.52734375,60680.09375,31753030589,-1.1967302150066583,64764.10100446428,65936.97057291666,-1172.8695684523773,0,0.0
2024-08-04 00:00:00+00:00,60676.09375,61062.98828125,57210.8046875,58116.9765625,31758917219,-4.223983565450573,63315.68805803572,65333.859114583334,-2018.171056547617,0,0.0
2024-08-05 00:00:00+00:00,58110.296875,58268.828125,49121.23828125,53991.45703125,108991085584,-7.098647891315101,61483.05133928572,64389.6546875,-2906.603348214281,0,1.0
2024-08-06 00:00:00+00:00,53991.34765625,57059.91796875,53973.2734375,56034.31640625,49300484106,3.783671505322772,60030.665736607145,63619.592447916664,-3588.9267113095193,1,0.0
2024-08-07 00:00:00+00:00,56040.6328125,57726.8828125,54620.5078125,55027.4609375,41637562185,-1.7968550940289485,58660.41015625,62892.91171875,-4232.5015625000015,0,1.0
2024-08-08 00:00:00+00:00,55030.02734375,62673.765625,54766.7265625,61710.13671875,45298472567,12.144256099404904,58139.35825892857,62648.778645833336,-4509.420386904763,1,0.0
2024-08-09 00:00:00+00:00,61728.20703125,61751.86328125,59587.859375,60880.11328125,33425553115,-1.3450358103773374,58062.93638392857,62322.304427083334,-4259.368043154762,0,1.0
2024-08-10 00:00:00+00:00,60881.23046875,61464.51171875,60287.56640625,60945.8125,15745822278,0.1079157301276501,58100.896205357145,61857.88776041667,-3756.991555059525,1,0.0
2024-08-11 00:00:00+00:00,60944.890625,61778.66015625,58348.82421875,58719.484375,22759754812,-3.6529632368097475,58186.96875,61251.63098958333,-3064.662239583333,0,1.0
2024-08-12 00:00:00+00:00,58719.39453125,60680.33203125,57688.8984375,59354.515625,37078637820,1.0814659848586317,58953.11997767857,60658.20755208333,-1705.087574404759,1,1.0
2024-08-13 00:00:00+00:00,59356.20703125,61572.3984375,58506.25390625,60609.56640625,30327698167,2.1144992390795814,59606.72712053572,60244.184375,-637.4572544642797,1,0.0
2024-08-14 00:00:00+00:00,60611.05078125,61687.7578125,58472.875,58737.26953125,29961696180,-3.08911115194338,60136.69977678572,59746.601302083334,390.0984747023831,0,0.0
2024-08-15 00:00:00+00:00,58733.26171875,59838.6484375,56161.59375,57560.09765625,35682112440,-2.0041310813293967,59543.83705357143,59275.99114583333,267.8459077380976,0,1.0
2024-08-16 00:00:00+00:00,57560.2734375,59847.359375,57110.01953125,58894.10546875,29350938673,2.3175912946963972,59260.12165178572,58845.09817708333,415.023474702386,1,1.0
2024-08-17 00:00:00+00:00,58893.53125,59694.66796875,58814.83203125,59478.97265625,13589684021,0.993082725079053,59050.57310267857,58716.02526041667,334.5478422619053,1,0.0
2024-08-18 00:00:00+00:00,59468.1328125,60262.71875,58445.40234375,58483.96484375,17740625837,-1.6728732324455264,59016.927455357145,58569.61666666667,447.31078869047633,0,1.0
2024-08-19 00:00:00+00:00,58480.7109375,59612.66015625,57864.7109375,59493.453125,25911207712,1.726094125025579,59036.775669642855,58661.38177083333,375.3938988095251,1,0.0
2024-08-20 00:00:00+00:00,59493.453125,61396.328125,58610.8828125,59012.79296875,31613400008,-0.8079210921579816,58808.66517857143,58996.1375,-187.47232142856956,0,1.0
2024-08-21 00:00:00+00:00,59014.98828125,61834.3515625,58823.4453125,61175.19140625,32731154072,3.664287570061453,59156.939732142855,59338.8625,-181.92276785714785,1,0.0
2024-08-22 00:00:00+00:00,61168.31640625,61408.109375,59815.25390625,60381.9140625,27625734377,-1.2967304646127387,59560.056361607145,59695.82604166667,-135.76968005952222,0,1.0
2024-08-23 00:00:00+00:00,60380.953125,64947.0625,60372.05078125,64094.35546875,42530509233,6.148267182135592,60302.94921875,59854.77395833333,448.1752604166686,1,1.0
2024-08-24 00:00:00+00:00,64103.87109375,64513.7890625,63619.91796875,64178.9921875,21430585163,0.13205019089592707,60974.380580357145,60074.69921875,899.6813616071449,1,1.0
2024-08-25 00:00:00+00:00,64176.3671875,64996.421875,63833.51953125,64333.54296875,18827683555,0.24081210374646833,61810.03459821428,60300.54791666667,1509.4866815476125,1,0.0
2024-08-26 00:00:00+00:00,64342.2265625,64489.70703125,62849.55859375,62880.66015625,27682040631,-2.2583597070127692,62293.92131696428,60577.959635416664,1715.9616815476184,0,0.0
2024-08-27 00:00:00+00:00,62879.70703125,63210.796875,58116.75,59504.1328125,39103882198,-5.369739018896724,62364.11272321428,60587.93411458333,1776.1786086309512,0,0.0
2024-08-28 00:00:00+00:00,59507.92578125,60236.44921875,57890.67578125,59027.625,40289564698,-0.800797843742207,62057.31752232143,60482.471354166664,1574.8461681547633,0,1.0
2024-08-29 00:00:00+00:00,59027.46875,61184.08203125,58786.2265625,59388.1796875,32224990582,0.6108236397788236,61915.35546875,60525.86536458333,1389.4901041666672,1,0.0
2024-08-30 00:00:00+00:00,59388.6015625,59896.88671875,57768.53125,59119.4765625,32292756405,-0.4524521990973862,61204.658482142855,60629.823958333334,574.8345238095208,0,0.0
2024-08-31 00:00:00+00:00,59117.48046875,59432.59375,58768.78515625,58969.8984375,12403470760,-0.2530098940268344,60460.502232142855,60634.87682291667,-174.3745907738121,0,0.0
2024-09-01 00:00:00+00:00,58969.80078125,59062.0703125,57217.82421875,57325.48828125,24592449997,-2.7885585694078285,59459.3515625,60491.311197916664,-1031.9596354166642,0,1.0
2024-09-02 00:00:00+00:00,57326.96875,59403.0703125,57136.02734375,59112.48046875,27036454524,3.1172733823612075,58921.04017857143,60533.212239583336,-1612.1720610119082,1,0.0
2024-09-03 00:00:00+00:00,59106.19140625,59815.05859375,57425.16796875,57431.0234375,26666961053,-2.844504270361159,58624.88169642857,60395.71692708333,-1770.8352306547604,0,1.0
2024-09-04 00:00:00+00:00,57430.34765625,58511.5703125,55673.1640625,57971.5390625,35627680312,0.941156177702851,58474.01227678572,60326.3,-1852.2877232142855,1,0.0
2024-09-05 00:00:00+00:00,57971.703125,58300.58203125,55712.453125,56160.48828125,31030280656,-3.1240343288065575,58012.91350446428,59991.98645833333,-1979.0729538690503,0,0.0
2024-09-06 00:00:00+00:00,56160.19140625,56976.109375,52598.69921875,53948.75390625,49361693566,-3.938239218868078,57274.23883928572,59563.109114583334,-2288.870275297617,0,1.0
2024-09-07 00:00:00+00:00,53949.0859375,54838.14453125,53740.0703125,54139.6875,19061486526,0.3539165966313096,56584.208705357145,58899.464583333334,-2315.2558779761894,1,1.0
2024-09-08 00:00:00+00:00,54147.93359375,55300.859375,53653.7578125,54841.56640625,18268287531,1.2964221602682846,56229.36272321428,58276.96953125,-2047.6068080357145,1,1.0
2024-09-09 00:00:00+00:00,54851.88671875,58041.125,54598.43359375,57019.53515625,34618096173,3.9713831911113884,55930.37053571428,57789.36901041667,-1858.9984747023846,1,1.0
2024-09-10 00:00:00+00:00,57020.09765625,58029.9765625,56419.4140625,57648.7109375,28857630507,1.1034389872275785,55961.46875,57440.57239583333,-1479.1036458333328,1,0.0
2024-09-11 00:00:00+00:00,57650.2890625,57991.3203125,55567.33984375,57343.171875,37049062672,-0.5300015516934153,55871.70200892857,57296.50833333333,-1424.806324404759,0,1.0
2024-09-12 00:00:00+00:00,57343.171875,58534.359375,57330.1015625,58127.01171875,33835707949,1.3669279499548104,56152.63392857143,57236.467447916664,-1083.8335193452367,1,1.0
2024-09-13 00:00:00+00:00,58130.32421875,60648.0234375,57650.11328125,60571.30078125,32490528356,4.205082955798245,57098.71205357143,57315.3421875,-216.630133928571,1,0.0
2024-09-14 00:00:00+00:00,60569.1171875,60656.72265625,59517.8828125,60005.12109375,16428405496,-0.934732588201681,57936.631138392855,57374.38515625,562.2459821428565,0,0.0
2024-09-15 00:00:00+00:00,60000.7265625,60381.91796875,58696.30859375,59182.8359375,18120960867,-1.3703582981947293,58556.8125,57388.58098958333,1168.23151041667,0,0.0
2024-09-16 00:00:00+00:00,59185.2265625,59205.51171875,57501.33984375,58192.5078125,32032822113,-1.6733367188517922,58724.38002232143,57446.38229166667,1277.997730654759,0,1.0
2024-09-17 00:00:00+00:00,58192.5078125,61316.08984375,57628.0703125,60308.5390625,38075570118,3.63626062794542,59104.35546875,57526.11953125,1578.2359375000015,1,1.0
2024-09-18 00:00:00+00:00,60309.0,61664.06640625,59218.25390625,61649.6796875,40990702891,2.223798894564699,59719.57087053572,57807.36328125,1912.2075892857174,1,1.0
2024-09-19 00:00:00+00:00,61651.15625,63872.44140625,61609.8671875,62940.45703125,42710252573,2.0937291974474137,60407.20591517857,58138.62447916667,2268.581436011904,1,1.0
